Historical NAV for a period From 01-Jan-2013 to 31-Dec-2017,,,
quant Mutual Fund,,,
Quant Focused Fund,,,
quant Focused Fund - Growth Option-Direct Plan,,,
Net Asset Value,Repurchase Price,Sale Price,NAV date
21.1123,20.9012,21.1123,21-Jan-2015
21.1593,20.9477,21.1593,22-Jan-2015
21.2713,21.0586,21.2713,23-Jan-2015
21.3732,21.1595,21.3732,27-Jan-2015
21.3189,21.1057,21.3189,28-Jan-2015
21.2922,21.0793,21.2922,29-Jan-2015
21.0791,20.8683,21.0791,30-Jan-2015
21.1379,20.9265,21.1379,02-Feb-2015
21.2051,20.993,21.2051,03-Feb-2015
20.9717,20.762,20.9717,04-Feb-2015
20.918,20.7088,20.918,05-Feb-2015
20.6535,20.447,20.6535,06-Feb-2015
20.3779,20.1741,20.3779,09-Feb-2015
20.4124,20.2083,20.4124,10-Feb-2015
20.6586,20.452,20.6586,11-Feb-2015
20.9112,20.7021,20.9112,12-Feb-2015
20.9235,20.7143,20.9235,13-Feb-2015
20.8623,20.6537,20.8623,16-Feb-2015
20.9063,20.6972,20.9063,18-Feb-2015
20.8286,20.6203,20.8286,19-Feb-2015
20.8337,20.6254,20.8337,20-Feb-2015
20.5846,20.3788,20.5846,23-Feb-2015
20.5159,20.3107,20.5159,24-Feb-2015
20.4033,20.1993,20.4033,25-Feb-2015
20.2524,20.0499,20.2524,26-Feb-2015
20.6435,20.4371,20.6435,27-Feb-2015
21.0196,20.8094,21.0196,02-Mar-2015
21.2131,21.001,21.2131,03-Mar-2015
21.2471,21.0346,21.2471,04-Mar-2015
21.7516,21.5341,21.7516,05-Mar-2015
21.3526,21.1391,21.3526,09-Mar-2015
21.4277,21.2134,21.4277,10-Mar-2015
21.3614,21.1478,21.3614,11-Mar-2015
21.4873,21.2724,21.4873,12-Mar-2015
21.0973,20.8863,21.0973,13-Mar-2015
21.0961,20.8851,21.0961,16-Mar-2015
21.2886,21.0757,21.2886,17-Mar-2015
21.6987,21.4817,21.6987,18-Mar-2015
21.44,21.2256,21.44,19-Mar-2015
21.1753,20.9635,21.1753,20-Mar-2015
21.0367,20.8263,21.0367,23-Mar-2015
21.1015,20.8905,21.1015,24-Mar-2015
20.9731,20.7634,20.9731,25-Mar-2015
20.7677,20.56,20.7677,26-Mar-2015
20.8126,20.6045,20.8126,27-Mar-2015
21.219,21.0068,21.219,30-Mar-2015
21.3638,21.1502,21.3638,31-Mar-2015
