Historical NAV for a period From 01-Jan-2013 to 31-Dec-2017,,,
SBI Mutual Fund,,,
SBI BLUE CHIP FUND,,,
SBI BLUE CHIP FUND-DIRECT PLAN -GROWTH,,,
Net Asset Value,Repurchase Price,Sale Price,NAV date
24.5649,24.3193,24.5649,13-Oct-2014
24.4911,24.2462,24.4911,14-Oct-2014
24.0591,23.8185,24.0591,16-Oct-2014
24.1632,23.9216,24.1632,17-Oct-2014
24.4695,24.2248,24.4695,20-Oct-2014
24.6691,24.4224,24.6691,21-Oct-2014
24.8903,24.6414,24.8903,22-Oct-2014
24.9151,24.6659,24.9151,27-Oct-2014
25.0446,24.7942,25.0446,28-Oct-2014
25.2028,24.9508,25.2028,29-Oct-2014
25.4904,25.2355,25.4904,30-Oct-2014
25.892,25.6331,25.892,31-Oct-2014
25.8576,25.599,25.8576,03-Nov-2014
25.9419,25.6825,25.9419,05-Nov-2014
26.0622,25.8016,26.0622,07-Nov-2014
26.0857,25.8248,26.0857,10-Nov-2014
26.1914,25.9295,26.1914,11-Nov-2014
26.3246,26.0614,26.3246,12-Nov-2014
26.235,25.9727,26.235,13-Nov-2014
26.2818,26.019,26.2818,14-Nov-2014
26.4106,26.1465,26.4106,17-Nov-2014
26.4919,26.227,26.4919,18-Nov-2014
26.3636,26.1,26.3636,19-Nov-2014
26.4056,26.1415,26.4056,20-Nov-2014
26.6116,26.3455,26.6116,21-Nov-2014
26.734,26.4667,26.734,24-Nov-2014
26.5007,26.2357,26.5007,25-Nov-2014
26.5071,26.242,26.5071,26-Nov-2014
26.5345,26.2692,26.5345,27-Nov-2014
26.8306,26.5623,26.8306,28-Nov-2014
26.7817,26.5139,26.7817,01-Dec-2014
26.7967,26.5287,26.7967,02-Dec-2014
26.9346,26.6653,26.9346,03-Dec-2014
27.0368,26.7664,27.0368,04-Dec-2014
26.909,26.6399,26.909,05-Dec-2014
26.6059,26.3398,26.6059,08-Dec-2014
26.2934,26.0305,26.2934,09-Dec-2014
26.3649,26.1013,26.3649,10-Dec-2014
26.2223,25.9601,26.2223,11-Dec-2014
26.0803,25.8195,26.0803,12-Dec-2014
25.9347,25.6754,25.9347,15-Dec-2014
25.5966,25.3406,25.5966,16-Dec-2014
25.4446,25.1902,25.4446,17-Dec-2014
25.9493,25.6898,25.9493,18-Dec-2014
26.1593,25.8977,26.1593,19-Dec-2014
