Historical NAV for a period From 01-Jan-2013 to 31-Dec-2017,,,
Motilal Oswal Mutual Fund,,,
Motilal Oswal Focused 25 Fund (MOF25),,,
Motilal Oswal Focused 25 Fund (MOF25)- Direct Plan Growth Option,,,
Net Asset Value,Repurchase Price,Sale Price,NAV date
21.6096,21.6096,21.6096,25-Jul-2017
21.5541,21.5541,21.5541,26-Jul-2017
21.6729,21.6729,21.6729,27-Jul-2017
21.817,21.817,21.817,28-Jul-2017
21.9894,21.9894,21.9894,31-Jul-2017
22.0744,22.0744,22.0744,01-Aug-2017
21.9934,21.9934,21.9934,02-Aug-2017
21.9403,21.9403,21.9403,03-Aug-2017
22.1263,22.1263,22.1263,04-Aug-2017
22.2569,22.2569,22.2569,07-Aug-2017
22.0096,22.0096,22.0096,08-Aug-2017
21.7899,21.7899,21.7899,09-Aug-2017
21.5061,21.5061,21.5061,10-Aug-2017
21.4328,21.4328,21.4328,11-Aug-2017
21.6492,21.6492,21.6492,14-Aug-2017
22.0314,22.0314,22.0314,16-Aug-2017
21.9386,21.9386,21.9386,17-Aug-2017
21.9387,21.9387,21.9387,18-Aug-2017
21.6895,21.6895,21.6895,21-Aug-2017
21.72,21.72,21.72,22-Aug-2017
21.8593,21.8593,21.8593,23-Aug-2017
21.8883,21.8883,21.8883,24-Aug-2017
22.0366,22.0366,22.0366,28-Aug-2017
21.8021,21.8021,21.8021,29-Aug-2017
22.1112,22.1112,22.1112,30-Aug-2017
22.208,22.208,22.208,31-Aug-2017
22.322,22.322,22.322,01-Sep-2017
22.1547,22.1547,22.1547,04-Sep-2017
22.2612,22.2612,22.2612,05-Sep-2017
22.254,22.254,22.254,06-Sep-2017
22.3779,22.3779,22.3779,07-Sep-2017
22.379,22.379,22.379,08-Sep-2017
22.578,22.578,22.578,11-Sep-2017
22.7125,22.7125,22.7125,12-Sep-2017
22.5346,22.5346,22.5346,13-Sep-2017
22.508,22.508,22.508,14-Sep-2017
22.5317,22.5317,22.5317,15-Sep-2017
22.6477,22.6477,22.6477,18-Sep-2017
22.6786,22.6786,22.6786,19-Sep-2017
22.5715,22.5715,22.5715,20-Sep-2017
22.4801,22.4801,22.4801,21-Sep-2017
22.1128,22.1128,22.1128,22-Sep-2017
21.7309,21.7309,21.7309,25-Sep-2017
21.7042,21.7042,21.7042,26-Sep-2017
21.4247,21.4247,21.4247,27-Sep-2017
21.5401,21.5401,21.5401,28-Sep-2017
21.7296,21.7296,21.7296,29-Sep-2017
21.889,21.6701,21.889,03-Oct-2017
21.8848,21.666,21.8848,04-Oct-2017
21.7947,21.5768,21.7947,05-Oct-2017
21.935,21.7157,21.935,06-Oct-2017
21.9591,21.7395,21.9591,09-Oct-2017
22.0019,21.7819,22.0019,10-Oct-2017
21.9474,21.7279,21.9474,11-Oct-2017
22.1889,21.967,22.1889,12-Oct-2017
22.2674,22.0447,22.2674,13-Oct-2017
22.2365,22.0141,22.2365,16-Oct-2017
22.2504,22.0279,22.2504,17-Oct-2017
22.2192,21.997,22.2192,18-Oct-2017
22.057,21.8364,22.057,23-Oct-2017
22.0752,21.8544,22.0752,24-Oct-2017
21.8316,21.6133,21.8316,25-Oct-2017
21.9676,21.7479,21.9676,26-Oct-2017
22.0358,21.8154,22.0358,27-Oct-2017
22.2532,22.0307,22.2532,30-Oct-2017
22.216,21.9938,22.216,31-Oct-2017
22.255,22.0325,22.255,01-Nov-2017
22.2333,22.011,22.2333,02-Nov-2017
22.2025,21.9805,22.2025,03-Nov-2017
22.1971,21.9751,22.1971,06-Nov-2017
21.9458,21.7263,21.9458,07-Nov-2017
21.8562,21.6376,21.8562,08-Nov-2017
21.9168,21.6976,21.9168,09-Nov-2017
21.8554,21.6368,21.8554,10-Nov-2017
21.794,21.5761,21.794,13-Nov-2017
21.7108,21.4937,21.7108,14-Nov-2017
21.6297,21.4134,21.6297,15-Nov-2017
21.7119,21.4948,21.7119,16-Nov-2017
22.1462,21.9247,22.1462,17-Nov-2017
22.2667,22.044,22.2667,20-Nov-2017
22.3942,22.1703,22.3942,21-Nov-2017
22.4939,22.269,22.4939,22-Nov-2017
22.324,22.1008,22.324,23-Nov-2017
22.3777,22.1539,22.3777,24-Nov-2017
22.4239,22.1997,22.4239,27-Nov-2017
22.5001,22.2751,22.5001,28-Nov-2017
22.4846,22.2598,22.4846,29-Nov-2017
22.2301,22.0078,22.2301,30-Nov-2017
22.0635,21.8429,22.0635,01-Dec-2017
22.0537,21.8332,22.0537,04-Dec-2017
22.0358,21.8154,22.0358,05-Dec-2017
21.9107,21.6916,21.9107,06-Dec-2017
22.2564,22.0338,22.2564,07-Dec-2017
22.5375,22.3121,22.5375,08-Dec-2017
22.6548,22.4283,22.6548,11-Dec-2017
22.5731,22.3474,22.5731,12-Dec-2017
22.4501,22.2256,22.4501,13-Dec-2017
22.5251,22.2998,22.5251,14-Dec-2017
22.7328,22.5055,22.7328,15-Dec-2017
22.8181,22.5899,22.8181,18-Dec-2017
23.0833,22.8525,23.0833,19-Dec-2017
23.0033,22.7733,23.0033,20-Dec-2017
22.997,22.767,22.997,21-Dec-2017
23.0957,22.8647,23.0957,22-Dec-2017
23.1459,22.9144,23.1459,26-Dec-2017
23.062,22.8314,23.062,27-Dec-2017
23.0123,22.7822,23.0123,28-Dec-2017
23.0926,22.8617,23.0926,29-Dec-2017
22.9927,22.7628,22.9927,01-Jan-2018
22.8607,22.6321,22.8607,02-Jan-2018
22.8366,22.6082,22.8366,03-Jan-2018
22.9817,22.7519,22.9817,04-Jan-2018
23.1941,22.9622,23.1941,05-Jan-2018
