Historical NAV for a period From 01-Jan-2013 to 31-Dec-2017,,,
Edelweiss Mutual Fund,,,
Edelweiss Balanced Advantage Fund,,,
Edelweiss Balanced Advantage Fund -Direct Plan-Growth Option,,,
Net Asset Value,Repurchase Price,Sale Price,NAV date
19.3,19.11,19.3,17-Aug-2015
19.32,19.13,19.32,18-Aug-2015
19.34,19.15,19.34,19-Aug-2015
19.14,18.95,19.14,20-Aug-2015
19.09,18.9,19.09,21-Aug-2015
18.56,18.37,18.56,24-Aug-2015
18.65,18.46,18.65,25-Aug-2015
18.58,18.39,18.58,26-Aug-2015
18.74,18.55,18.74,27-Aug-2015
18.77,18.58,18.77,28-Aug-2015
18.77,18.58,18.77,31-Aug-2015
18.57,18.38,18.57,01-Sep-2015
18.56,18.37,18.56,02-Sep-2015
18.58,18.39,18.58,03-Sep-2015
18.52,18.33,18.52,04-Sep-2015
18.39,18.21,18.39,07-Sep-2015
18.37,18.19,18.37,08-Sep-2015
18.51,18.32,18.51,09-Sep-2015
18.46,18.28,18.46,10-Sep-2015
