Historical NAV for a period From 01-Jan-2013 to 31-Dec-2017,,,
Nippon India Mutual Fund,,,
Nippon India Gilt Securities Fund-,,,
Nippon India Gilt Securities Fund - Direct Plan Growth Plan - Growth Option,,,
Net Asset Value,Repurchase Price,Sale Price,NAV date
16.7878,16.7878,16.7878,27-Oct-2014
16.8115,16.8115,16.8115,28-Oct-2014
16.8282,16.8282,16.8282,29-Oct-2014
16.8902,16.8902,16.8902,30-Oct-2014
16.9534,16.9534,16.9534,31-Oct-2014
17.0023,17.0023,17.0023,03-Nov-2014
17.1223,17.1223,17.1223,05-Nov-2014
17.1101,17.1101,17.1101,07-Nov-2014
17.15,17.15,17.15,10-Nov-2014
17.1405,17.1405,17.1405,11-Nov-2014
17.1672,17.1672,17.1672,12-Nov-2014
17.1096,17.1096,17.1096,13-Nov-2014
17.0883,17.0883,17.0883,14-Nov-2014
17.1466,17.1466,17.1466,17-Nov-2014
17.1827,17.1827,17.1827,18-Nov-2014
17.1779,17.1779,17.1779,19-Nov-2014
17.1821,17.1821,17.1821,20-Nov-2014
17.1868,17.1868,17.1868,21-Nov-2014
17.2113,17.2113,17.2113,24-Nov-2014
17.2235,17.2235,17.2235,25-Nov-2014
17.2351,17.2351,17.2351,26-Nov-2014
17.2411,17.2411,17.2411,27-Nov-2014
17.3399,17.3399,17.3399,28-Nov-2014
17.4042,17.4042,17.4042,01-Dec-2014
17.5616,17.5616,17.5616,02-Dec-2014
17.5687,17.5687,17.5687,03-Dec-2014
17.575,17.575,17.575,04-Dec-2014
17.6354,17.6354,17.6354,05-Dec-2014
17.6745,17.6745,17.6745,08-Dec-2014
17.7307,17.7307,17.7307,09-Dec-2014
17.7345,17.7345,17.7345,10-Dec-2014
17.8295,17.8295,17.8295,11-Dec-2014
17.8906,17.8906,17.8906,12-Dec-2014
17.9003,17.9003,17.9003,15-Dec-2014
17.6799,17.6799,17.6799,16-Dec-2014
17.6986,17.6986,17.6986,17-Dec-2014
17.7507,17.7507,17.7507,18-Dec-2014
17.6995,17.6995,17.6995,19-Dec-2014
17.6886,17.6886,17.6886,22-Dec-2014
17.7257,17.7257,17.7257,23-Dec-2014
17.7026,17.7026,17.7026,24-Dec-2014
17.6671,17.6671,17.6671,26-Dec-2014
17.7335,17.7335,17.7335,29-Dec-2014
17.8096,17.8096,17.8096,30-Dec-2014
17.8358,17.8358,17.8358,31-Dec-2014
17.8005,17.8005,17.8005,01-Jan-2015
17.7718,17.7718,17.7718,02-Jan-2015
17.7529,17.7529,17.7529,05-Jan-2015
17.747,17.747,17.747,06-Jan-2015
17.8009,17.8009,17.8009,07-Jan-2015
17.8123,17.8123,17.8123,08-Jan-2015
17.8251,17.8251,17.8251,09-Jan-2015
17.8929,17.8929,17.8929,12-Jan-2015
17.9546,17.9546,17.9546,13-Jan-2015
17.9544,17.9544,17.9544,14-Jan-2015
18.1246,18.1246,18.1246,15-Jan-2015
18.164,18.164,18.164,16-Jan-2015
18.147,18.147,18.147,19-Jan-2015
18.1817,18.1817,18.1817,20-Jan-2015
18.266,18.266,18.266,21-Jan-2015
18.2564,18.2564,18.2564,22-Jan-2015
18.2723,18.2723,18.2723,23-Jan-2015
18.2879,18.2879,18.2879,27-Jan-2015
18.3073,18.3073,18.3073,28-Jan-2015
18.3057,18.3057,18.3057,29-Jan-2015
18.3374,18.3374,18.3374,30-Jan-2015
18.4253,18.4253,18.4253,02-Feb-2015
18.364,18.364,18.364,03-Feb-2015
18.3555,18.3555,18.3555,04-Feb-2015
18.3795,18.3795,18.3795,05-Feb-2015
18.3877,18.3877,18.3877,06-Feb-2015
18.3712,18.3712,18.3712,09-Feb-2015
18.3739,18.3739,18.3739,10-Feb-2015
18.3632,18.3632,18.3632,11-Feb-2015
18.3424,18.3424,18.3424,12-Feb-2015
18.4137,18.4137,18.4137,13-Feb-2015
18.4047,18.4047,18.4047,16-Feb-2015
18.4032,18.4032,18.4032,18-Feb-2015
18.4261,18.4261,18.4261,20-Feb-2015
18.4263,18.4263,18.4263,23-Feb-2015
18.4107,18.4107,18.4107,24-Feb-2015
18.427,18.427,18.427,25-Feb-2015
18.4027,18.4027,18.4027,26-Feb-2015
18.4248,18.4248,18.4248,27-Feb-2015
18.4136,18.4136,18.4136,02-Mar-2015
18.3883,18.3883,18.3883,03-Mar-2015
18.4606,18.4606,18.4606,04-Mar-2015
18.4218,18.4218,18.4218,05-Mar-2015
18.3836,18.3836,18.3836,09-Mar-2015
18.358,18.358,18.358,10-Mar-2015
18.3489,18.3489,18.3489,11-Mar-2015
18.3884,18.3884,18.3884,12-Mar-2015
18.3137,18.3137,18.3137,13-Mar-2015
18.3243,18.3243,18.3243,16-Mar-2015
18.3512,18.3512,18.3512,17-Mar-2015
18.331,18.331,18.331,18-Mar-2015
18.3689,18.3689,18.3689,19-Mar-2015
18.3771,18.3771,18.3771,20-Mar-2015
18.3824,18.3824,18.3824,23-Mar-2015
18.3718,18.3718,18.3718,24-Mar-2015
18.3396,18.3396,18.3396,25-Mar-2015
18.3137,18.3137,18.3137,26-Mar-2015
18.3323,18.3323,18.3323,27-Mar-2015
18.3758,18.3758,18.3758,30-Mar-2015
18.4275,18.4275,18.4275,31-Mar-2015
