"Date","Open","High","Low","Close"
"05 May 2016","-","-","-","6485.90"
"05 May 2016","-","-","-","6485.98"
"04 May 2016","-","-","-","6498.80"
"04 May 2016","-","-","-","6498.88"
"03 May 2016","-","-","-","6538.80"
"03 May 2016","-","-","-","6538.85"
"02 May 2016","-","-","-","6568.60"
"29 Apr 2016","-","-","-","6545.90"
"29 Apr 2016","-","-","-","6545.94"
"28 Apr 2016","-","-","-","6566.00"
"28 Apr 2016","-","-","-","6566.09"
"27 Apr 2016","-","-","-","6643.10"
"27 Apr 2016","-","-","-","6643.19"
"26 Apr 2016","-","-","-","6622.70"
"26 Apr 2016","-","-","-","6622.74"
"25 Apr 2016","-","-","-","6561.40"
"25 Apr 2016","-","-","-","6561.48"
"22 Apr 2016","-","-","-","6571.00"
"22 Apr 2016","-","-","-","6571.01"
"21 Apr 2016","-","-","-","6579.80"
"21 Apr 2016","-","-","-","6579.85"
"20 Apr 2016","-","-","-","6635.00"
"20 Apr 2016","-","-","-","6635.07"
"18 Apr 2016","-","-","-","6558.30"
"18 Apr 2016","-","-","-","6558.39"
"13 Apr 2016","-","-","-","6479.70"
"13 Apr 2016","-","-","-","6479.73"
"12 Apr 2016","-","-","-","6426.20"
"11 Apr 2016","-","-","-","6389.80"
"11 Apr 2016","-","-","-","6389.83"
"08 Apr 2016","-","-","-","6357.30"
"08 Apr 2016","-","-","-","6357.34"
"07 Apr 2016","-","-","-","6310.00"
"07 Apr 2016","-","-","-","6310.06"
"06 Apr 2016","-","-","-","6319.10"
"06 Apr 2016","-","-","-","6319.14"
"05 Apr 2016","-","-","-","6300.10"
"05 Apr 2016","-","-","-","6300.18"
"04 Apr 2016","-","-","-","6354.10"
"04 Apr 2016","-","-","-","6354.13"
"01 Apr 2016","-","-","-","6334.90"
"01 Apr 2016","-","-","-","6334.99"
"31 Mar 2016","-","-","-","6316.10"
"31 Mar 2016","-","-","-","6316.15"
"30 Mar 2016","-","-","-","6259.60"
"30 Mar 2016","-","-","-","6259.68"
"29 Mar 2016","-","-","-","6168.10"
"29 Mar 2016","-","-","-","6168.14"
"28 Mar 2016","-","-","-","6176.80"
"23 Mar 2016","-","-","-","6259.40"
"23 Mar 2016","-","-","-","6259.45"
"22 Mar 2016","-","-","-","6260.10"
"22 Mar 2016","-","-","-","6260.12"
"21 Mar 2016","-","-","-","6258.60"
"18 Mar 2016","-","-","-","6204.40"
"17 Mar 2016","-","-","-","6150.70"
"17 Mar 2016","-","-","-","6150.73"
"16 Mar 2016","-","-","-","6110.60"
"16 Mar 2016","-","-","-","6110.65"
"15 Mar 2016","-","-","-","6117.60"
"14 Mar 2016","-","-","-","6160.70"
"14 Mar 2016","-","-","-","6160.77"
"11 Mar 2016","-","-","-","6102.30"
"11 Mar 2016","-","-","-","6102.37"
"10 Mar 2016","-","-","-","6116.00"
"09 Mar 2016","-","-","-","6122.20"
"09 Mar 2016","-","-","-","6122.23"
"08 Mar 2016","-","-","-","6137.10"
"08 Mar 2016","-","-","-","6137.13"
"04 Mar 2016","-","-","-","6130.20"
"04 Mar 2016","-","-","-","6130.27"
"03 Mar 2016","-","-","-","6094.20"
"03 Mar 2016","-","-","-","6094.21"
"02 Mar 2016","-","-","-","6057.50"
"02 Mar 2016","-","-","-","6057.53"
"01 Mar 2016","-","-","-","5968.90"
"01 Mar 2016","-","-","-","5968.93"
"29 Feb 2016","-","-","-","5833.30"
"29 Feb 2016","-","-","-","5833.36"
"26 Feb 2016","-","-","-","5822.80"
"26 Feb 2016","-","-","-","5822.81"
"25 Feb 2016","-","-","-","5830.70"
"25 Feb 2016","-","-","-","5830.72"
"24 Feb 2016","-","-","-","5906.40"
"24 Feb 2016","-","-","-","5906.41"
"23 Feb 2016","-","-","-","5927.70"
"23 Feb 2016","-","-","-","5927.75"
"22 Feb 2016","-","-","-","5964.50"
"22 Feb 2016","-","-","-","5964.58"
"19 Feb 2016","-","-","-","5947.70"
"19 Feb 2016","-","-","-","5947.75"
"18 Feb 2016","-","-","-","5952.30"
"18 Feb 2016","-","-","-","5952.35"
"17 Feb 2016","-","-","-","5903.10"
"17 Feb 2016","-","-","-","5903.17"
"16 Feb 2016","-","-","-","5880.20"
"16 Feb 2016","-","-","-","5880.22"
"15 Feb 2016","-","-","-","5988.30"
"12 Feb 2016","-","-","-","5825.70"
"12 Feb 2016","-","-","-","5825.72"
"11 Feb 2016","-","-","-","5860.70"
"11 Feb 2016","-","-","-","5860.73"
"10 Feb 2016","-","-","-","6072.40"
"10 Feb 2016","-","-","-","6072.49"
"09 Feb 2016","-","-","-","6143.60"
"09 Feb 2016","-","-","-","6143.68"
"08 Feb 2016","-","-","-","6220.50"
"08 Feb 2016","-","-","-","6220.56"
"05 Feb 2016","-","-","-","6219.30"
"05 Feb 2016","-","-","-","6219.35"
"04 Feb 2016","-","-","-","6166.90"
"04 Feb 2016","-","-","-","6166.92"
"03 Feb 2016","-","-","-","6191.10"
"03 Feb 2016","-","-","-","6191.18"
"02 Feb 2016","-","-","-","6288.20"
"02 Feb 2016","-","-","-","6288.28"
"01 Feb 2016","-","-","-","6310.70"
"01 Feb 2016","-","-","-","6310.73"
"29 Jan 2016","-","-","-","6260.80"
"28 Jan 2016","-","-","-","6179.40"
"27 Jan 2016","-","-","-","6216.70"
"27 Jan 2016","-","-","-","6216.71"
"25 Jan 2016","-","-","-","6208.30"
"25 Jan 2016","-","-","-","6208.34"
"22 Jan 2016","-","-","-","6135.10"
"22 Jan 2016","-","-","-","6135.19"
"21 Jan 2016","-","-","-","6035.50"
"21 Jan 2016","-","-","-","6035.57"
"20 Jan 2016","-","-","-","6022.30"
"20 Jan 2016","-","-","-","6022.36"
"19 Jan 2016","-","-","-","6112.00"
"19 Jan 2016","-","-","-","6112.04"
"18 Jan 2016","-","-","-","6032.20"
"18 Jan 2016","-","-","-","6032.28"
"15 Jan 2016","-","-","-","6193.30"
"15 Jan 2016","-","-","-","6193.37"
"14 Jan 2016","-","-","-","6356.30"
"14 Jan 2016","-","-","-","6356.38"
"13 Jan 2016","-","-","-","6416.80"
"12 Jan 2016","-","-","-","6471.60"
"12 Jan 2016","-","-","-","6471.62"
"11 Jan 2016","-","-","-","6520.80"
"11 Jan 2016","-","-","-","6520.84"
"08 Jan 2016","-","-","-","6557.70"
"08 Jan 2016","-","-","-","6557.77"
"07 Jan 2016","-","-","-","6487.50"
"07 Jan 2016","-","-","-","6487.55"
"06 Jan 2016","-","-","-","6623.70"
"06 Jan 2016","-","-","-","6623.76"
"05 Jan 2016","-","-","-","6657.90"
"05 Jan 2016","-","-","-","6657.97"
"04 Jan 2016","-","-","-","6629.30"
"04 Jan 2016","-","-","-","6629.31"
"01 Jan 2016","-","-","-","6688.80"
"01 Jan 2016","-","-","-","6688.87"
"31 Dec 2015","-","-","-","6646.20"
"31 Dec 2015","-","-","-","6646.23"
"30 Dec 2015","-","-","-","6606.30"
"30 Dec 2015","-","-","-","6606.37"
"29 Dec 2015","-","-","-","6609.20"
"29 Dec 2015","-","-","-","6609.23"
"28 Dec 2015","-","-","-","6605.00"
"28 Dec 2015","-","-","-","6605.09"
"24 Dec 2015","-","-","-","6577.30"
"24 Dec 2015","-","-","-","6577.34"
"23 Dec 2015","-","-","-","6539.20"
"23 Dec 2015","-","-","-","6539.23"
"22 Dec 2015","-","-","-","6504.80"
"22 Dec 2015","-","-","-","6504.87"
"21 Dec 2015","-","-","-","6510.80"
"21 Dec 2015","-","-","-","6510.87"
"18 Dec 2015","-","-","-","6499.90"
"18 Dec 2015","-","-","-","6499.98"
"17 Dec 2015","-","-","-","6530.40"
"17 Dec 2015","-","-","-","6530.49"
"16 Dec 2015","-","-","-","6420.30"
"16 Dec 2015","-","-","-","6420.38"
"15 Dec 2015","-","-","-","6402.80"
"15 Dec 2015","-","-","-","6402.87"
"14 Dec 2015","-","-","-","6362.50"
"14 Dec 2015","-","-","-","6362.53"
"11 Dec 2015","-","-","-","6350.20"
"11 Dec 2015","-","-","-","6350.27"
"10 Dec 2015","-","-","-","6391.30"
"10 Dec 2015","-","-","-","6391.34"
"09 Dec 2015","-","-","-","6345.50"
"09 Dec 2015","-","-","-","6345.51"
"08 Dec 2015","-","-","-","6436.60"
"07 Dec 2015","-","-","-","6478.00"
"07 Dec 2015","-","-","-","6478.01"
"04 Dec 2015","-","-","-","6481.70"
"04 Dec 2015","-","-","-","6481.77"
"03 Dec 2015","-","-","-","6514.70"
"03 Dec 2015","-","-","-","6514.76"
"02 Dec 2015","-","-","-","6549.90"
"02 Dec 2015","-","-","-","6549.97"
"01 Dec 2015","-","-","-","6556.20"
"01 Dec 2015","-","-","-","6556.25"
"30 Nov 2015","-","-","-","6542.20"
"30 Nov 2015","-","-","-","6542.22"
"27 Nov 2015","-","-","-","6551.40"
"27 Nov 2015","-","-","-","6551.46"
"26 Nov 2015","-","-","-","6510.60"
"26 Nov 2015","-","-","-","6510.62"
"24 Nov 2015","-","-","-","6506.70"
"24 Nov 2015","-","-","-","6506.72"
"23 Nov 2015","-","-","-","6510.30"
"20 Nov 2015","-","-","-","6493.70"
"20 Nov 2015","-","-","-","6493.74"
"19 Nov 2015","-","-","-","6445.80"
"19 Nov 2015","-","-","-","6445.87"
"18 Nov 2015","-","-","-","6365.60"
"18 Nov 2015","-","-","-","6365.64"
"17 Nov 2015","-","-","-","6380.20"
"16 Nov 2015","-","-","-","6339.90"
"16 Nov 2015","-","-","-","6339.95"
"13 Nov 2015","-","-","-","6320.60"
"13 Nov 2015","-","-","-","6320.69"
"11 Nov 2015","-","-","-","6397.30"
"11 Nov 2015","-","-","-","6397.36"
"10 Nov 2015","-","-","-","6341.40"
"10 Nov 2015","-","-","-","6341.41"
"09 Nov 2015","-","-","-","6385.90"
"09 Nov 2015","-","-","-","6385.95"
"06 Nov 2015","-","-","-","6356.20"
"06 Nov 2015","-","-","-","6356.28"
"05 Nov 2015","-","-","-","6404.10"
"05 Nov 2015","-","-","-","6404.14"
"04 Nov 2015","-","-","-","6478.80"
"04 Nov 2015","-","-","-","6478.88"
"03 Nov 2015","-","-","-","6506.80"
"03 Nov 2015","-","-","-","6506.89"
"02 Nov 2015","-","-","-","6511.90"
"02 Nov 2015","-","-","-","6511.94"
"30 Oct 2015","-","-","-","6565.40"
"30 Oct 2015","-","-","-","6565.49"
"29 Oct 2015","-","-","-","6613.70"
"29 Oct 2015","-","-","-","6613.77"
"28 Oct 2015","-","-","-","6605.20"
"28 Oct 2015","-","-","-","6605.26"
"27 Oct 2015","-","-","-","6660.00"
"27 Oct 2015","-","-","-","6660.01"
"26 Oct 2015","-","-","-","6655.10"
"26 Oct 2015","-","-","-","6655.14"
"23 Oct 2015","-","-","-","6658.50"
"23 Oct 2015","-","-","-","6658.56"
"21 Oct 2015","-","-","-","6678.50"
"21 Oct 2015","-","-","-","6678.57"
"20 Oct 2015","-","-","-","6666.10"
"20 Oct 2015","-","-","-","6666.17"
"19 Oct 2015","-","-","-","6654.50"
"16 Oct 2015","-","-","-","6608.20"
"16 Oct 2015","-","-","-","6608.25"
"15 Oct 2015","-","-","-","6619.00"
"15 Oct 2015","-","-","-","6619.08"
"14 Oct 2015","-","-","-","6606.20"
"14 Oct 2015","-","-","-","6606.23"
"13 Oct 2015","-","-","-","6584.70"
"13 Oct 2015","-","-","-","6584.77"
"12 Oct 2015","-","-","-","6582.00"
"12 Oct 2015","-","-","-","6582.05"
"09 Oct 2015","-","-","-","6578.80"
"09 Oct 2015","-","-","-","6578.81"
"08 Oct 2015","-","-","-","6565.50"
"08 Oct 2015","-","-","-","6565.53"
"07 Oct 2015","-","-","-","6596.10"
"07 Oct 2015","-","-","-","6596.13"
"06 Oct 2015","-","-","-","6600.00"
"06 Oct 2015","-","-","-","6600.04"
"05 Oct 2015","-","-","-","6568.80"
"05 Oct 2015","-","-","-","6568.89"
"01 Oct 2015","-","-","-","6495.20"
"01 Oct 2015","-","-","-","6495.24"
"30 Sep 2015","-","-","-","6480.40"
"30 Sep 2015","-","-","-","6480.49"
"29 Sep 2015","-","-","-","6403.80"
"29 Sep 2015","-","-","-","6403.89"
"28 Sep 2015","-","-","-","6420.30"
"28 Sep 2015","-","-","-","6420.37"
"24 Sep 2015","-","-","-","6435.30"
"24 Sep 2015","-","-","-","6435.32"
"23 Sep 2015","-","-","-","6381.70"
"23 Sep 2015","-","-","-","6381.71"
"22 Sep 2015","-","-","-","6384.20"
"22 Sep 2015","-","-","-","6384.24"
"21 Sep 2015","-","-","-","6449.50"
"21 Sep 2015","-","-","-","6449.58"
"18 Sep 2015","-","-","-","6421.70"
"18 Sep 2015","-","-","-","6421.71"
"16 Sep 2015","-","-","-","6353.90"
"15 Sep 2015","-","-","-","6416.30"
"14 Sep 2015","-","-","-","6435.60"
"14 Sep 2015","-","-","-","6435.65"
"11 Sep 2015","-","-","-","6384.20"
"11 Sep 2015","-","-","-","6384.27"
"10 Sep 2015","-","-","-","6370.80"
"10 Sep 2015","-","-","-","6370.83"
"09 Sep 2015","-","-","-","6454.30"
"09 Sep 2015","-","-","-","6454.37"
"08 Sep 2015","-","-","-","6372.20"
"08 Sep 2015","-","-","-","6372.25"
"07 Sep 2015","-","-","-","6368.00"
"07 Sep 2015","-","-","-","6368.08"
"04 Sep 2015","-","-","-","6467.60"
"04 Sep 2015","-","-","-","6467.69"
"03 Sep 2015","-","-","-","6569.10"
"03 Sep 2015","-","-","-","6569.12"
"02 Sep 2015","-","-","-","6524.10"
"02 Sep 2015","-","-","-","6524.19"
"01 Sep 2015","-","-","-","6495.10"
"01 Sep 2015","-","-","-","6495.12"
"31 Aug 2015","-","-","-","6562.80"
"31 Aug 2015","-","-","-","6562.87"
"28 Aug 2015","-","-","-","6572.70"
"28 Aug 2015","-","-","-","6572.78"
"27 Aug 2015","-","-","-","6578.60"
"27 Aug 2015","-","-","-","6578.64"
"26 Aug 2015","-","-","-","6456.60"
"26 Aug 2015","-","-","-","6456.68"
"25 Aug 2015","-","-","-","6476.90"
"24 Aug 2015","-","-","-","6355.70"
"24 Aug 2015","-","-","-","6355.77"
"21 Aug 2015","-","-","-","6848.40"
"21 Aug 2015","-","-","-","6848.46"
"20 Aug 2015","-","-","-","6895.70"
"20 Aug 2015","-","-","-","6895.79"
"19 Aug 2015","-","-","-","6970.90"
"19 Aug 2015","-","-","-","6970.99"
"18 Aug 2015","-","-","-","6972.30"
"18 Aug 2015","-","-","-","6972.32"
"17 Aug 2015","-","-","-","6963.30"
"17 Aug 2015","-","-","-","6963.31"
"14 Aug 2015","-","-","-","6923.80"
"14 Aug 2015","-","-","-","6923.84"
"13 Aug 2015","-","-","-","6809.00"
"13 Aug 2015","-","-","-","6809.07"
"12 Aug 2015","-","-","-","6831.70"
"12 Aug 2015","-","-","-","6831.78"
"11 Aug 2015","-","-","-","6958.70"
"11 Aug 2015","-","-","-","6958.79"
"10 Aug 2015","-","-","-","6995.90"
"10 Aug 2015","-","-","-","6995.97"
"07 Aug 2015","-","-","-","7023.20"
"07 Aug 2015","-","-","-","7023.21"
"06 Aug 2015","-","-","-","7035.50"
"06 Aug 2015","-","-","-","7035.52"
"05 Aug 2015","-","-","-","7027.50"
"05 Aug 2015","-","-","-","7027.53"
"04 Aug 2015","-","-","-","6974.90"
"04 Aug 2015","-","-","-","6974.99"
"03 Aug 2015","-","-","-","6929.40"
"03 Aug 2015","-","-","-","6929.46"
"31 Jul 2015","-","-","-","6869.90"
"31 Jul 2015","-","-","-","6869.91"
"30 Jul 2015","-","-","-","6803.90"
"30 Jul 2015","-","-","-","6803.94"
"29 Jul 2015","-","-","-","6749.90"
"29 Jul 2015","-","-","-","6749.91"
"28 Jul 2015","-","-","-","6682.50"
"28 Jul 2015","-","-","-","6682.56"
"27 Jul 2015","-","-","-","6719.10"
"27 Jul 2015","-","-","-","6719.15"
"24 Jul 2015","-","-","-","6802.40"
"24 Jul 2015","-","-","-","6802.48"
"23 Jul 2015","-","-","-","6832.30"
"23 Jul 2015","-","-","-","6832.31"
"22 Jul 2015","-","-","-","6821.50"
"22 Jul 2015","-","-","-","6821.58"
"21 Jul 2015","-","-","-","6805.70"
"20 Jul 2015","-","-","-","6886.90"
"20 Jul 2015","-","-","-","6886.91"
"17 Jul 2015","-","-","-","6865.70"
"17 Jul 2015","-","-","-","6865.78"
"16 Jul 2015","-","-","-","6857.00"
"16 Jul 2015","-","-","-","6857.04"
"15 Jul 2015","-","-","-","6827.80"
"15 Jul 2015","-","-","-","6827.81"
"14 Jul 2015","-","-","-","6801.60"
"14 Jul 2015","-","-","-","6801.64"
"13 Jul 2015","-","-","-","6788.80"
"13 Jul 2015","-","-","-","6788.86"
"10 Jul 2015","-","-","-","6744.40"
"10 Jul 2015","-","-","-","6744.41"
"09 Jul 2015","-","-","-","6766.50"
"09 Jul 2015","-","-","-","6766.54"
"08 Jul 2015","-","-","-","6806.30"
"08 Jul 2015","-","-","-","6806.32"
"07 Jul 2015","-","-","-","6888.30"
"07 Jul 2015","-","-","-","6888.35"
"06 Jul 2015","-","-","-","6835.90"
"06 Jul 2015","-","-","-","6835.91"
"03 Jul 2015","-","-","-","6813.60"
"03 Jul 2015","-","-","-","6813.65"
"02 Jul 2015","-","-","-","6822.40"
"02 Jul 2015","-","-","-","6822.45"
"01 Jul 2015","-","-","-","6787.80"
"01 Jul 2015","-","-","-","6787.89"
"30 Jun 2015","-","-","-","6719.30"
"30 Jun 2015","-","-","-","6719.31"
"29 Jun 2015","-","-","-","6667.40"
"29 Jun 2015","-","-","-","6667.44"
"26 Jun 2015","-","-","-","6770.40"
"26 Jun 2015","-","-","-","6770.43"
"25 Jun 2015","-","-","-","6751.80"
"25 Jun 2015","-","-","-","6751.86"
"24 Jun 2015","-","-","-","6730.60"
"24 Jun 2015","-","-","-","6730.64"
"23 Jun 2015","-","-","-","6754.20"
"23 Jun 2015","-","-","-","6754.21"
"22 Jun 2015","-","-","-","6712.40"
"22 Jun 2015","-","-","-","6712.49"
"19 Jun 2015","-","-","-","6633.10"
"19 Jun 2015","-","-","-","6633.19"
"18 Jun 2015","-","-","-","6615.20"
"18 Jun 2015","-","-","-","6615.21"
"17 Jun 2015","-","-","-","6518.80"
"17 Jun 2015","-","-","-","6518.83"
"16 Jun 2015","-","-","-","6425.50"
"16 Jun 2015","-","-","-","6425.52"
"15 Jun 2015","-","-","-","6414.10"
"15 Jun 2015","-","-","-","6414.11"
"12 Jun 2015","-","-","-","6403.40"
"12 Jun 2015","-","-","-","6403.49"
"11 Jun 2015","-","-","-","6430.60"
"11 Jun 2015","-","-","-","6430.61"
"10 Jun 2015","-","-","-","6527.40"
"10 Jun 2015","-","-","-","6527.43"
"09 Jun 2015","-","-","-","6475.90"
"09 Jun 2015","-","-","-","6475.94"
"08 Jun 2015","-","-","-","6480.60"
"08 Jun 2015","-","-","-","6480.66"
"05 Jun 2015","-","-","-","6611.40"
"05 Jun 2015","-","-","-","6611.49"
"04 Jun 2015","-","-","-","6600.20"
"04 Jun 2015","-","-","-","6600.24"
"03 Jun 2015","-","-","-","6570.90"
"03 Jun 2015","-","-","-","6570.92"
"02 Jun 2015","-","-","-","6633.40"
"02 Jun 2015","-","-","-","6633.49"
"01 Jun 2015","-","-","-","6780.60"
"01 Jun 2015","-","-","-","6780.65"
"29 May 2015","-","-","-","6763.20"
"29 May 2015","-","-","-","6763.24"
"28 May 2015","-","-","-","6665.50"
"28 May 2015","-","-","-","6665.56"
"27 May 2015","-","-","-","6660.60"
"27 May 2015","-","-","-","6660.69"
"26 May 2015","-","-","-","6660.90"
"26 May 2015","-","-","-","6660.99"
"25 May 2015","-","-","-","6656.40"
"25 May 2015","-","-","-","6656.48"
"22 May 2015","-","-","-","6655.90"
"22 May 2015","-","-","-","6655.91"
"21 May 2015","-","-","-","6618.00"
"21 May 2015","-","-","-","6618.07"
"20 May 2015","-","-","-","6612.70"
"20 May 2015","-","-","-","6612.75"
"19 May 2015","-","-","-","6597.30"
"19 May 2015","-","-","-","6597.39"
"18 May 2015","-","-","-","6592.60"
"18 May 2015","-","-","-","6592.62"
"15 May 2015","-","-","-","6545.20"
"15 May 2015","-","-","-","6545.23"
"14 May 2015","-","-","-","6526.80"
"14 May 2015","-","-","-","6526.84"
"13 May 2015","-","-","-","6460.60"
"13 May 2015","-","-","-","6460.65"
"12 May 2015","-","-","-","6423.60"
"12 May 2015","-","-","-","6423.61"
"11 May 2015","-","-","-","6480.50"
"11 May 2015","-","-","-","6480.54"
"08 May 2015","-","-","-","6408.00"
"08 May 2015","-","-","-","6408.01"
"07 May 2015","-","-","-","6364.60"
"07 May 2015","-","-","-","6364.62"
"06 May 2015","-","-","-","6416.00"
"06 May 2015","-","-","-","6416.09"
"05 May 2015","-","-","-","6534.90"
"05 May 2015","-","-","-","6534.97"
"04 May 2015","-","-","-","6523.10"
"04 May 2015","-","-","-","6523.16"
"30 Apr 2015","-","-","-","6454.10"
"30 Apr 2015","-","-","-","6454.12"
"29 Apr 2015","-","-","-","6476.40"
"29 Apr 2015","-","-","-","6476.48"
"28 Apr 2015","-","-","-","6377.30"
"28 Apr 2015","-","-","-","6377.33"
"27 Apr 2015","-","-","-","6332.50"
"27 Apr 2015","-","-","-","6332.58"
"24 Apr 2015","-","-","-","6459.40"
"24 Apr 2015","-","-","-","6459.43"
"23 Apr 2015","-","-","-","6561.80"
"23 Apr 2015","-","-","-","6561.87"
"22 Apr 2015","-","-","-","6570.10"
"22 Apr 2015","-","-","-","6570.14"
"21 Apr 2015","-","-","-","6568.40"
"21 Apr 2015","-","-","-","6568.41"
"20 Apr 2015","-","-","-","6607.60"
"20 Apr 2015","-","-","-","6607.66"
"17 Apr 2015","-","-","-","6735.30"
"17 Apr 2015","-","-","-","6735.35"
"16 Apr 2015","-","-","-","6848.70"
"16 Apr 2015","-","-","-","6848.71"
"15 Apr 2015","-","-","-","6889.70"
"15 Apr 2015","-","-","-","6889.76"
"13 Apr 2015","-","-","-","6917.80"
"13 Apr 2015","-","-","-","6917.88"
"10 Apr 2015","-","-","-","6896.00"
"10 Apr 2015","-","-","-","6896.05"
"09 Apr 2015","-","-","-","6858.20"
"09 Apr 2015","-","-","-","6858.27"
"08 Apr 2015","-","-","-","6841.20"
"08 Apr 2015","-","-","-","6841.23"
"07 Apr 2015","-","-","-","6802.60"
"07 Apr 2015","-","-","-","6802.63"
"06 Apr 2015","-","-","-","6790.90"
"06 Apr 2015","-","-","-","6790.97"
"01 Apr 2015","-","-","-","6753.80"
"01 Apr 2015","-","-","-","6753.82"
"31 Mar 2015","-","-","-","6679.00"
"31 Mar 2015","-","-","-","6679.07"
"30 Mar 2015","-","-","-","6679.80"
"30 Mar 2015","-","-","-","6679.89"
"27 Mar 2015","-","-","-","6614.70"
"27 Mar 2015","-","-","-","6614.77"
"26 Mar 2015","-","-","-","6625.70"
"26 Mar 2015","-","-","-","6625.74"
"25 Mar 2015","-","-","-","6642.80"
"25 Mar 2015","-","-","-","6642.89"
"24 Mar 2015","-","-","-","6668.20"
"24 Mar 2015","-","-","-","6668.23"
"23 Mar 2015","-","-","-","6698.90"
"23 Mar 2015","-","-","-","6698.97"
"20 Mar 2015","-","-","-","6754.20"
"20 Mar 2015","-","-","-","6754.24"
"19 Mar 2015","-","-","-","6799.70"
"19 Mar 2015","-","-","-","6799.72"
"18 Mar 2015","-","-","-","6807.90"
"17 Mar 2015","-","-","-","6801.40"
"16 Mar 2015","-","-","-","6756.40"
"16 Mar 2015","-","-","-","6756.43"
"13 Mar 2015","-","-","-","6767.10"
"13 Mar 2015","-","-","-","6767.19"
"12 Mar 2015","-","-","-","6846.40"
"12 Mar 2015","-","-","-","6846.44"
"11 Mar 2015","-","-","-","6752.70"
"11 Mar 2015","-","-","-","6752.78"
"10 Mar 2015","-","-","-","6771.50"
"10 Mar 2015","-","-","-","6771.58"
"09 Mar 2015","-","-","-","6789.30"
"09 Mar 2015","-","-","-","6789.32"
"05 Mar 2015","-","-","-","6816.80"
"05 Mar 2015","-","-","-","6816.89"
"04 Mar 2015","-","-","-","6756.70"
"04 Mar 2015","-","-","-","6756.71"
"03 Mar 2015","-","-","-","6794.30"
"03 Mar 2015","-","-","-","6794.35"
"02 Mar 2015","-","-","-","6704.50"
"02 Mar 2015","-","-","-","6704.51"
"28 Feb 2015","-","-","-","6627.20"
"28 Feb 2015","-","-","-","6627.28"
"27 Feb 2015","-","-","-","6616.10"
"27 Feb 2015","-","-","-","6616.15"
"26 Feb 2015","-","-","-","6513.80"
"26 Feb 2015","-","-","-","6513.82"
"25 Feb 2015","-","-","-","6574.99"
"25 Feb 2015","-","-","-","6574.99"
"24 Feb 2015","-","-","-","6595.10"
"24 Feb 2015","-","-","-","6595.13"
"23 Feb 2015","-","-","-","6604.50"
"23 Feb 2015","-","-","-","6604.59"
"20 Feb 2015","-","-","-","6667.30"
"20 Feb 2015","-","-","-","6667.36"
"19 Feb 2015","-","-","-","6678.20"
"19 Feb 2015","-","-","-","6678.25"
"18 Feb 2015","-","-","-","6698.10"
"18 Feb 2015","-","-","-","6698.13"
"16 Feb 2015","-","-","-","6658.10"
"16 Feb 2015","-","-","-","6658.14"
"13 Feb 2015","-","-","-","6635.90"
"13 Feb 2015","-","-","-","6635.92"
"12 Feb 2015","-","-","-","6567.30"
"12 Feb 2015","-","-","-","6567.34"
"11 Feb 2015","-","-","-","6502.00"
"10 Feb 2015","-","-","-","6411.70"
"10 Feb 2015","-","-","-","6411.75"
"09 Feb 2015","-","-","-","6350.90"
"09 Feb 2015","-","-","-","6350.94"
"06 Feb 2015","-","-","-","6451.30"
"06 Feb 2015","-","-","-","6451.32"
"05 Feb 2015","-","-","-","6522.20"
"05 Feb 2015","-","-","-","6522.21"
"04 Feb 2015","-","-","-","6577.50"
"04 Feb 2015","-","-","-","6577.59"
"03 Feb 2015","-","-","-","6598.70"
"03 Feb 2015","-","-","-","6598.72"
"02 Feb 2015","-","-","-","6563.90"
"02 Feb 2015","-","-","-","6563.98"
"30 Jan 2015","-","-","-","6558.20"
"30 Jan 2015","-","-","-","6558.21"
"29 Jan 2015","-","-","-","6612.10"
"29 Jan 2015","-","-","-","6612.11"
"28 Jan 2015","-","-","-","6679.00"
"28 Jan 2015","-","-","-","6679.06"
"27 Jan 2015","-","-","-","6620.10"
"27 Jan 2015","-","-","-","6620.11"
"23 Jan 2015","-","-","-","6588.00"
"23 Jan 2015","-","-","-","6588.06"
"22 Jan 2015","-","-","-","6611.80"
"22 Jan 2015","-","-","-","6611.81"
"21 Jan 2015","-","-","-","6573.10"
"20 Jan 2015","-","-","-","6561.10"
"20 Jan 2015","-","-","-","6561.13"
"19 Jan 2015","-","-","-","6569.20"
"19 Jan 2015","-","-","-","6569.23"
"16 Jan 2015","-","-","-","6562.20"
"15 Jan 2015","-","-","-","6535.40"
"15 Jan 2015","-","-","-","6535.41"
"14 Jan 2015","-","-","-","6497.60"
"14 Jan 2015","-","-","-","6497.67"
"13 Jan 2015","-","-","-","6485.30"
"13 Jan 2015","-","-","-","6485.34"
"12 Jan 2015","-","-","-","6462.30"
"12 Jan 2015","-","-","-","6462.36"
"09 Jan 2015","-","-","-","6460.70"
"09 Jan 2015","-","-","-","6460.74"
"08 Jan 2015","-","-","-","6436.10"
"08 Jan 2015","-","-","-","6436.14"
"07 Jan 2015","-","-","-","6358.80"
"07 Jan 2015","-","-","-","6358.83"
"06 Jan 2015","-","-","-","6330.60"
"06 Jan 2015","-","-","-","6330.65"
"05 Jan 2015","-","-","-","6484.20"
"02 Jan 2015","-","-","-","6482.90"
"02 Jan 2015","-","-","-","6482.93"
"01 Jan 2015","-","-","-","6419.80"
"01 Jan 2015","-","-","-","6419.88"
"31 Dec 2014","-","-","-","6369.90"
"31 Dec 2014","-","-","-","6369.98"
