Historical NAV for a period From 01-Jan-2013 to 31-Dec-2017,,,
Canara Robeco Mutual Fund,,,
Canara Robeco Equity Hybrid Fund,,,
CANARA ROBECO EQUITY HYBRID FUND - DIRECT PLAN - GROWTH OPTION,,,
Net Asset Value,Repurchase Price,Sale Price,NAV date
123.65,123.65,123.65,05-Jan-2017
123.36,123.36,123.36,06-Jan-2017
123.5,123.5,123.5,09-Jan-2017
124.07,124.07,124.07,10-Jan-2017
125.07,125.07,125.07,11-Jan-2017
125.33,125.33,125.33,12-Jan-2017
125.05,125.05,125.05,13-Jan-2017
125.38,125.38,125.38,16-Jan-2017
125.55,125.55,125.55,17-Jan-2017
125.89,125.89,125.89,18-Jan-2017
126.1,126.1,126.1,19-Jan-2017
125.16,125.16,125.16,20-Jan-2017
125.5,125.5,125.5,23-Jan-2017
126.22,126.22,126.22,24-Jan-2017
127.14,127.14,127.14,25-Jan-2017
127.69,127.69,127.69,27-Jan-2017
127.52,127.52,127.52,30-Jan-2017
126.6,126.6,126.6,31-Jan-2017
128.55,128.55,128.55,01-Feb-2017
128.87,128.87,128.87,02-Feb-2017
129.01,129.01,129.01,03-Feb-2017
129.74,129.74,129.74,06-Feb-2017
129.49,129.49,129.49,07-Feb-2017
128.94,128.94,128.94,08-Feb-2017
128.83,128.83,128.83,09-Feb-2017
128.92,128.92,128.92,10-Feb-2017
128.96,128.96,128.96,13-Feb-2017
128.52,128.52,128.52,14-Feb-2017
127.39,127.39,127.39,15-Feb-2017
128.57,128.57,128.57,16-Feb-2017
129.22,129.22,129.22,17-Feb-2017
129.84,129.84,129.84,20-Feb-2017
130.06,130.06,130.06,21-Feb-2017
129.7,129.7,129.7,22-Feb-2017
129.94,129.94,129.94,23-Feb-2017
129.82,129.82,129.82,27-Feb-2017
130.05,130.05,130.05,28-Feb-2017
130.28,130.28,130.28,01-Mar-2017
129.3,129.3,129.3,02-Mar-2017
129.34,129.34,129.34,03-Mar-2017
129.95,129.95,129.95,06-Mar-2017
129.88,129.88,129.88,07-Mar-2017
129.81,129.81,129.81,08-Mar-2017
129.87,129.87,129.87,09-Mar-2017
129.73,129.73,129.73,10-Mar-2017
131.22,131.22,131.22,14-Mar-2017
131.69,131.69,131.69,15-Mar-2017
132.49,132.49,132.49,16-Mar-2017
132.49,132.49,132.49,17-Mar-2017
132.47,132.47,132.47,20-Mar-2017
132.31,132.31,132.31,21-Mar-2017
131.47,131.47,131.47,22-Mar-2017
131.96,131.96,131.96,23-Mar-2017
132.33,132.33,132.33,24-Mar-2017
132.33,132.33,132.33,27-Mar-2017
132.88,132.88,132.88,28-Mar-2017
133.1,133.1,133.1,29-Mar-2017
133.63,133.63,133.63,30-Mar-2017
